[28/Sep/2025:08:16:20 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/" [Client 172.17.0.1] [Length 640] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "-"
[28/Sep/2025:10:06:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:06:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:06:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:08:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:08:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:08:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:11:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:11:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:11:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:13:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:13:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:13:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:15:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:15:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:15:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:18:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:18:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:18:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:20:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:20:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:20:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:22:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:22:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:22:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:25:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:25:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:25:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:27:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:27:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:27:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:29:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:29:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:29:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:14 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:14 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:32:14 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:34:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:34:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:34:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:36:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:36:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:36:48 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:39:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:39:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:39:08 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:41:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:41:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:41:28 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:42:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:42:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:42:54 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:34 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:34 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:34 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:57 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1460] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:57 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:57 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:10:45:58 +0000] - 101 101 - GET http casaos.s4home.dpdns.org "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 172.17.0.1] [Length 1358062] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "-"
[28/Sep/2025:15:02:24 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/" [Client 10.0.0.2] [Length 640] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "-"
[28/Sep/2025:15:02:24 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/site.webmanifest" [Client 10.0.0.2] [Length 209] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:24 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/status" [Client 10.0.0.2] [Length 91] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:24 +0000] - 401 401 - GET http casaos.s4home.dpdns.org "/v1/sys/utilization" [Client 10.0.0.2] [Length 51] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:24 +0000] - 401 401 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/system" [Client 10.0.0.2] [Length 80] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:24 +0000] - 401 401 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/wallpaper" [Client 10.0.0.2] [Length 80] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:24 +0000] - 401 401 - POST http casaos.s4home.dpdns.org "/v2/message_bus/event/casaos-ui/casaos-ui:global:global_visit" [Client 10.0.0.2] [Length 51] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:25 +0000] - 401 401 - POST http casaos.s4home.dpdns.org "/v1/users/refresh" [Client 10.0.0.2] [Length 103] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:15:02:25 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/status" [Client 10.0.0.2] [Length 91] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
